Dates;EURCHF;EURGBP;EURJPY;EURUSD;EURSEK;EURNOK;EURCAD;EURSGD;EUR
2005-03-23;-216.57;183.87;-315.91;181.35;-210.83;-29.77;127;-25;0
2005-03-24;-219.39;182.92;-316.36;182.48;-189.62;-29.91;128;-29;0
2005-03-25;-219.42;182.73;-317.67;182.5;-193.36;52.53;131;-25;0
2005-03-28;-219.87;182.81;-320.5;183.05;-181.3;63.47;132;-17;0
2005-03-29;-219.2;183.26;-318.92;182.75;-184.23;39.5;126.5;-16.5;0
2005-03-30;-220.22;182.75;-317.19;187.45;-182.28;63.94;128;-19;0
2005-03-31;-217.26;181.31;-312.57;187.05;-174.85;9.53;120;-21.5;0
2005-04-01;-213.66;182.84;-311.15;184.93;-180.11;-21.82;121;-17.5;0
2005-04-04;-212.4;180.92;-310.05;184.99;-148.39;-23.28;118;-15;0
2005-04-05;-213.63;181.52;-311.45;185;-148;-33;125;-15;0
2005-04-06;-214.92;182.46;-313.04;183.6;-163.93;-20.67;126;-12;0
2005-04-07;-206.25;180.86;-307.96;187.58;-100.65;-28.44;126;-17;0
2005-04-08;-210;181.89;-308.54;191.48;-112.26;-96;119;-11.5;0
2005-04-11;-212.54;181.6;-307.31;193.05;-100.98;-117.78;116;-23;0
2005-04-12;-212.65;182.79;-309.18;192.35;-128;-90.81;121.5;-25;0
2005-04-13;-214.82;180.42;-304.14;189.05;-120.69;-57;118;-25;0
2005-04-14;-217.24;178.03;-302.43;178.15;-147.95;-33.02;104;-28.5;0
2005-04-15;-219.02;179.93;-301.15;177.95;-136;52.33;103;-17;0
2005-04-18;-210.19;180.69;-303.13;179.75;-102.68;108.03;100;-28;0
2005-04-19;-215.56;183.3;-299.48;175.73;-142.84;67.62;99;-23;0
2005-04-20;-222.86;185.89;-302.29;176.93;-152.34;107.29;105;-11;0
2005-04-21;-209.56;182.82;-302.27;187.5;-76.26;203.69;103;-15;0
2005-04-22;-213.4;183.04;-298.01;188.82;-102.38;197.57;113;1;0
2005-04-25;-215.58;181.49;-295.87;190.05;-121.74;197.51;114;-5;0
2005-04-26;-212.48;181.04;-297.35;191.5;-101.65;197.77;117;-19;0
2005-04-27;-209.89;180.18;-293.23;189.45;-125;211.5;115;-24;0
2005-04-28;-210.57;179.3;-290.8;186.18;-162.19;144.87;116;-11;0
2005-04-29;-209.24;181.76;-288.5;193.4;-131.5;192.01;116;-18;0
2005-05-02;-207.66;180.19;-287.59;192.9;-176.85;168.03;118;-15;0
2005-05-03;-206.66;181.08;-285.05;195.48;-187;166.51;121.5;-19;0
2005-05-04;-204.71;181.01;-285.62;194.38;-216.07;123.11;121;-15;0
2005-05-05;-206.1;179.25;-284.51;188.65;-255.84;87.8;120;-17;0
2005-05-06;-205.71;178.83;-287.42;200.48;-165.24;161.13;126;-15;0
2005-05-09;-204.58;178.55;-286.68;204.95;-194.27;145.86;133;-15;0
2005-05-10;-204.39;179.33;-285.1;202.3;-235.5;136.5;134;-16;0
2005-05-11;-204.47;175.49;-285.18;203.44;-204.03;165.73;126;8;0
2005-05-12;-206.45;171.27;-286.09;196.98;-229.5;165.39;123.5;4.5;0
2005-05-13;-205.95;168.55;-286.52;190.95;-251.94;149.41;111.5;-19;0
2005-05-16;-204.7;170.5;-285.13;191.7;-233;154;111;-14;0
2005-05-17;-206.44;170.5;-285.63;192.95;-220.76;172.08;112;-14;0
2005-05-18;-209.01;172.24;-287.26;193.53;-273.33;171.14;115;-12;0
2005-05-19;-208.51;172.64;-288.69;194.73;-261;176.99;118.5;-13;0
2005-05-20;-213.62;171.13;-290.26;194.65;-243.27;199.7;118;-21;0
2005-05-23;-208.58;170.04;-287.72;193.38;-260.5;193.95;118;-15;0
2005-05-24;-207.4;170.5;-286.24;193.63;-242;232;123;-21;0
2005-05-25;-207.3;172.94;-287.95;198.23;-218;226.96;121;-16.5;0
2005-05-26;-204.88;173.33;-283.1;198.15;-198.1;236.41;118;-15;0
2005-05-27;-203.93;174.63;-283.59;202.04;-184.47;225.33;116;-16;0
2005-05-30;-200.44;172.52;-281.7;199.2;-195;219.79;114;-15;0
2005-05-31;-195.89;170.22;-274.52;196.35;-198.64;245.5;109;-18;0
2005-06-01;-199.6;169.78;-271.08;190;-184.69;245.95;106.5;-12.5;0
2005-06-02;-197.33;168.39;-271.55;191.53;-224.5;241;104;-15;0
2005-06-03;-199.9;167.31;-272.61;190.48;-196.5;259.76;102;-15;0
2005-06-06;-197.36;169.01;-267.38;196.28;-198.19;276.5;107;5.5;0
2005-06-07;-197.08;168.59;-264.33;196.9;-195.5;275.5;105;2;0
2005-06-08;-198.41;170.18;-264.8;202.88;-258.2;317.56;110.5;7;0
2005-06-09;-197.35;170.27;-264.37;204.25;-327.42;286.78;111;9;0
2005-06-10;-197.75;168.38;-269.05;207.3;-335.8;311;118;0.5;0
2005-06-13;-197.79;170.9;-268.77;208.7;-350.5;299.32;121.5;3;0
2005-06-14;-200.07;171.56;-267.74;206.2;-320.5;325.21;119;4;0
2005-06-15;-203.58;170.12;-275.4;206.28;-408.5;282.5;117;-1;0
2005-06-16;-204.91;168.29;-272.73;204.2;-416.31;265.09;112;-15;0
2005-06-17;-207.69;170.82;-276.17;208.24;-434.36;241.48;109;-25;0
2005-06-20;-201.12;173.52;-269.17;212.79;-362.12;284;114;-15;0
2005-06-21;-199.35;173.37;-263.54;215.39;-474.5;189;116;-15;0
2005-06-22;-196.59;168.12;-260.92;214.08;-429.18;180;120;6;0
2005-06-23;-197.99;162.73;-261.31;210.75;-405;225;112;1;0
2005-06-24;-199.08;162.53;-263.26;207.93;-451.5;214.69;108;2;0
2005-06-27;-198.43;161.05;-264.18;211.63;-404;260;113;1.5;0
2005-06-28;-200.25;159.81;-266.44;212.5;-403.98;246.5;115.5;4;0
2005-06-29;-203.6;159.93;-270;214.63;-408.5;256.54;116;5;0
2005-06-30;-202.52;155.53;-268.59;217.83;-392.49;245.81;115.5;5;0
2005-07-01;-207.03;155.12;-271.38;221.1;-382.5;230;122;17;0
2005-07-04;-204.44;155.05;-271.55;220.28;-415.33;200.89;129;-27;0
2005-07-05;-214.64;155.3;-276.74;217.25;-478.37;197;124;-15;0
2005-07-06;-214.06;155.21;-279;218.45;-485.35;223;127;-16;0
2005-07-07;-213.27;148.75;-275.43;216.1;-449.6;225.06;121;-11;0
2005-07-08;-208.28;149.95;-278.62;218.7;-474.3;206.5;123;-15;0
2005-07-11;-208.48;150.66;-281.82;221.85;-491.17;195;128;-15;0
2005-07-12;-204.8;152.9;-284.99;225.9;-492.92;202.5;135;-27.5;0
2005-07-13;-209.09;150.85;-287.46;225.3;-471.64;212.05;136;-18.5;0
2005-07-14;-207.66;150.22;-287.93;222.05;-488.57;213.5;132;-24;0
2005-07-15;-209.17;148.92;-286.9;222.5;-480.6;226.5;131;-30;0
2005-07-18;-207.75;148.43;-285.55;226.28;-476.78;231.97;133;-25;0
2005-07-19;-211.45;149.71;-287.4;223.58;-517;217.68;130;-28;0
2005-07-20;-215.91;150.75;-291.95;229.2;-517.5;213.5;132;-18.6;0
2005-07-21;-216.77;150.63;-286.37;231.85;-498.5;247.85;130.5;-33;0
2005-07-22;-214.31;149.83;-282.83;230;-464.47;258.52;124;-32;0
2005-07-25;-214.38;149.22;-284.02;232.33;-473.05;263.93;118.5;-26;0
2005-07-26;-214.94;149.05;-286.85;229.88;-484.75;254.88;121;-22;0
2005-07-27;-216.9;150.12;-289.15;235.88;-490.64;278.35;132;-21;0
2005-07-28;-213.51;149.96;-289.22;234.75;-494.9;254.5;128;-26;0
2005-07-29;-211.67;149.85;-293.24;237.1;-463.7;253.66;132;-25;0
2005-08-01;-206.68;152.02;-294.61;238.9;-443.5;260;134;-22.5;0
2005-08-02;-204.43;150.99;-293.99;238.08;-432.91;245.5;128.5;-36;0
2005-08-03;-209.72;153.77;-296.76;241.1;-434.13;242.79;131.5;-35;0
2005-08-04;-210.09;150.95;-298.87;242.05;-424;248;127;-26;0
2005-08-05;-206.06;151.68;-301.72;245.63;-430.5;269.53;130;-20;0
2005-08-08;-202.55;150.63;-303.15;249.63;-398;256;135;-20;0
2005-08-09;-206.49;151.03;-301.65;246.25;-458.5;240.01;137;-14;0
2005-08-10;-202.71;153.76;-298.92;248.93;-430;249.39;138;-21;0
2005-08-11;-200.34;152.41;-293.75;248.3;-475.09;198;137;-26;0
2005-08-12;-200.76;152.85;-289.43;249.45;-437.26;213.5;141.5;-18;0
2005-08-15;-198.22;152.08;-285.62;252.05;-387;248;144;-30;0
2005-08-16;-199.76;153.61;-283.4;250.9;-392;244.74;147;-18.5;0
2005-08-17;-192.34;154.3;-285.58;252.9;-365.42;248.93;149;-15;0
2005-08-18;-192.22;154.2;-280.81;248.05;-365.5;273.79;149;-14.5;0
2005-08-19;-193.56;153.87;-280.98;249.33;-354;284.93;151;-21;0
2005-08-22;-195.48;153.48;-280.38;250.8;-371;270.5;151;-16;0
2005-08-23;-195.64;151.83;-282.67;247.15;-401.05;147;150;-17;0
2005-08-24;-197.76;151.5;-286.32;247.3;-391.41;234;151.5;-18;0
2005-08-25;-196.49;151.26;-282.5;251.8;-352.55;267.5;145;-16;0
2005-08-26;-198.88;150.03;-286.43;253.45;-320.53;279.36;145;-19;0
2005-08-29;-205.3;150.34;-288.33;250.65;-324.79;275.09;146;-11;0
2005-08-30;-200.15;149.38;-285.43;243.53;-375.74;272.81;144;-16.5;0
2005-08-31;-200.06;149.88;-289.5;233.83;-366.13;244.31;142;-33;0
2005-09-01;-199.68;149.26;-282.96;225.7;-346.94;189.61;118;-35;0
2005-09-02;-198.24;149.92;-288.6;228.53;-329.16;249.14;120.5;-27;0
2005-09-05;-197.6;149.77;-282.16;228.5;-343.54;290.35;123;-15;0
2005-09-06;-195.5;149.09;-285.93;233.1;-321.56;291.93;134;-31.5;0
2005-09-07;-198.6;151.15;-289.13;239.85;-304.85;318.21;139.5;-28.5;0
2005-09-08;-194.32;149.86;-286.59;241.55;-307.37;275.5;134;-1;0
2005-09-09;-194.06;149.14;-283.93;239.55;-352.5;274;134;-2;0
2005-09-12;-193.83;150.8;-285.61;237.7;-330.36;291.51;133.5;8;0
2005-09-13;-194.05;150.29;-286.36;234.85;-337.98;288;130;9;0
2005-09-14;-195.49;150.46;-290.24;235.93;-350;276.67;133;52.5;0
2005-09-15;-198.01;149.28;-287.7;233.9;-322.28;278;135;18.5;0
2005-09-16;-200.71;150.57;-291.82;241.45;-312;291.11;140;19;0
2005-09-19;-200.85;148.95;-287.2;237.85;-381.78;236;136;13;0
2005-09-20;-204.04;148.04;-287.37;244.3;-318.74;271;139.5;28;0
2005-09-21;-203.48;147.9;-284.95;247.13;-373.24;287.5;144;33;0
2005-09-22;-204.87;147.83;-284.83;245.88;-348.5;317.15;141;33;0
2005-09-23;-203.93;147.79;-288.7;246.45;-312.25;342.85;145;32;0
2005-09-26;-202.25;149.38;-290.4;249.13;-382.42;280.48;149;29.5;0
2005-09-27;-201.81;151.01;-293.12;249.63;-394.79;252.37;152;54.5;0
2005-09-28;-202.88;146.1;-293.49;249.73;-386.22;256.5;152;69.5;0
2005-09-29;-201.87;140;-297.94;248.8;-373.5;262;149;40;0
2005-09-30;-197.37;142.64;-300.6;254.93;-322.52;277;152;37.5;0
2005-10-03;-191.42;142.02;-300.57;255.45;-328;313.16;152;15;0
2005-10-04;-192.49;142.32;-300.3;255.4;-332;271.5;150;31.5;0
2005-10-05;-196.79;141.01;-304.24;256.23;-359;255.5;152;24;0
2005-10-06;-199.55;135.3;-310.2;256.58;-389;251.5;147.5;12.5;0
2005-10-07;-199.92;134.63;-310.44;253.5;-375.97;235;149;10;0
2005-10-10;-197.21;132.22;-308.98;253.83;-356.45;275.73;151;15.5;0
2005-10-11;-197.55;135.51;-309.25;253.3;-361.15;253.08;154;21;0
2005-10-12;-198.9;139.01;-310.67;258.43;-365.6;265.43;155;27.5;0
2005-10-13;-199.14;140.59;-309.07;256.38;-458.6;246.17;156;34;0
2005-10-14;-202.25;140.15;-312.12;257.05;-419.91;250.46;157;26;0
2005-10-17;-201.76;140.4;-313.43;255.5;-438.64;264.48;154;14;0
2005-10-18;-202.33;138.08;-313.83;253.1;-445.46;258;160;10;0
2005-10-19;-203.4;141.54;-314.19;257.4;-423.08;256.5;165;17;0
2005-10-20;-192.11;142.05;-315.3;254.13;-510.5;206;161;17.5;0
2005-10-21;-193.45;141.1;-313.26;252.63;-453.9;244;165;19;0
2005-10-24;-187.24;141.64;-315.22;256.9;-469.91;253.63;167.5;25.5;0
2005-10-25;-196.9;139.53;-325.44;257.7;-466.17;215.1;162;15;0
2005-10-26;-203.72;137.71;-332.09;258.3;-500.29;202.5;161;20;0
2005-10-27;-206.3;135.38;-335.68;254;-535.77;189.59;155;13;0
2005-10-28;-205.54;134.56;-336.32;254.25;-496.58;243.5;157.5;14;0
2005-10-31;-198.55;132.77;-335.57;253.6;-528.75;231.3;156;19;0
2005-11-01;-199.87;135.11;-341.43;255.38;-526.96;223.92;157;31.5;0
2005-11-02;-191.54;135.96;-345.01;257;-543.5;181.58;156;27.5;0
2005-11-03;-185.66;135.79;-342.29;257.65;-510.74;234.7;155.5;34;0
2005-11-04;-185.96;133.45;-344.28;251.73;-543.06;173.38;158;43;0
2005-11-07;-190.09;131.8;-343.44;248.7;-544;181.34;155;58;0
2005-11-08;-192.36;131.89;-341.39;247;-531.11;221;154;60;0
2005-11-09;-197.6;130.95;-349.3;246.85;-516.01;200.82;150;57;0
2005-11-10;-196.55;131.02;-346.17;243.55;-544.21;173;154;60;0
2005-11-11;-196.97;131.54;-348.75;247.2;-530.87;180.83;152.19;66;0
2005-11-14;-198.06;130.07;-353.35;245.33;-536.68;201.38;155.7;69;0
2005-11-15;-198.93;130.72;-352.72;247.38;-551;195.59;159.44;69;0
2005-11-16;-195.45;130.02;-348.79;246.25;-536.53;193.5;159.97;64;0
2005-11-17;-193.76;127.28;-351.82;242.93;-555.25;182.24;156.73;55;0
2005-11-18;-205.66;120.76;-369.67;232.55;-595.18;126.23;145.01;43;0
2005-11-21;-205.33;121.68;-367.06;234.45;-570.98;145.44;153.42;61;0
2005-11-22;-202.8;123.27;-364.37;232.08;-648.34;112.88;146.23;95;0
2005-11-23;-207.14;122.74;-368.61;232.15;-591.23;133.19;148.79;98.5;0
2005-11-24;-204.31;122.92;-360.91;233.28;-578;133.45;151.59;102;0
2005-11-25;-198.22;121.99;-362.61;231.65;-513.34;154.44;150.08;83;0
2005-11-28;-198.79;120.33;-365.9;231.73;-570.32;127.12;149;79;0
2005-11-29;-202.26;121.05;-370.22;233.5;-554.26;182.07;151.14;75;0
2005-11-30;-199.96;123.12;-374.02;237.83;-530.46;169.76;155.18;76;0
2005-12-01;-190.87;122.82;-367.08;244.5;-504;216.5;159.91;89;0
2005-12-02;-185.17;126.76;-360.91;247.2;-407.43;235.66;168.01;84.5;0
2005-12-05;-185.73;126.3;-367.82;247.88;-408.5;218.52;164.06;83;0
2005-12-06;-190.23;128;-363.62;245;-362.04;214.99;166;87;0
2005-12-07;-192.69;129.83;-367.23;244.35;-365.37;219.81;163.33;77;0
2005-12-08;-196.33;128.58;-367.64;239.58;-368;195.27;160.01;70;0
2005-12-09;-196.95;127.63;-374.03;239.1;-375;188.19;160.18;67;0
2005-12-12;-198.95;126.79;-374.33;244.65;-380.65;196.47;166.52;70;0
2005-12-13;-193.28;125.27;-375.19;240.73;-430;160;163.65;62;0
2005-12-14;-186.56;124.99;-372.19;239.58;-423;157.5;164.1;76;0
2005-12-15;-207.84;124.88;-367.75;237.48;-419.82;126.3;161.95;75;0
2005-12-16;-213.71;123.6;-366.42;236.58;-419;108.5;161.58;71.5;0
2005-12-19;-214.05;117.05;-369.01;238.05;-432.99;106;163.85;80.5;0
2005-12-20;-213.94;115.29;-368.5;236.33;-407.76;123.7;164.19;77;0
2005-12-21;-218.57;113.18;-366.78;239.28;-433;121.44;162.31;76;0
2005-12-22;-218.22;110.7;-368.62;234.53;-442.2;107;158.55;68.5;0
2005-12-23;-219.24;111.18;-372.67;232.4;-455.64;96.54;162.68;66;0
2005-12-26;-219.67;110.74;-370.91;232;-496.71;93;161.71;65;0
2005-12-27;-222.76;110.59;-369.7;229.1;-445;95;160.25;67;0
2005-12-28;-225.19;110.75;-368.74;230.2;-414.68;121;158.27;70;0
2005-12-29;-225.35;110.88;-372.18;230.35;-428.88;105;162.33;70;0
2005-12-30;-220.24;111.77;-370.57;234.03;-399;123.21;168.09;71;0
2006-01-02;-226.35;110.16;-372.93;231.5;-410;50.79;165.15;70;0
2006-01-03;-214.3;111.5;-370.53;231.8;-436;75.5;162.29;76;0
2006-01-04;-212.53;114.69;-369;239.8;-385;120;157.66;107;0
2006-01-05;-208.65;117.87;-364.46;239.7;-360.39;126.5;152.21;107;0
2006-01-06;-208.03;120.89;-359.65;244.08;-362;143.5;158.77;100;0
2006-01-09;-210.6;119.54;-361.43;239.15;-368.5;121.57;156.09;90;0
2006-01-10;-215.62;118.1;-364.42;239.6;-366.02;47;161.57;93;0
2006-01-11;-216.91;115.93;-371.53;242.6;-406;31.5;162.68;92;0
2006-01-12;-215.6;116.01;-363.6;238.95;-411.5;16.5;163.02;96;0
2006-01-13;-218.2;114.8;-365.72;238.05;-424.5;16.5;161.37;95;0
2006-01-16;-217.21;114.76;-366.88;238.95;-411;16.5;163.13;103;0
2006-01-17;-217.44;115.35;-367.85;239.53;-423;32;165.95;97;0
2006-01-18;-223.88;114.6;-371.52;238.23;-396.34;2;159.84;86;0
2006-01-19;-225.44;112.88;-373.3;235.95;-419.5;23.62;158.05;87;0
2006-01-20;-224.18;114.3;-373.6;235.05;-445.44;52.05;155.74;86;0
2006-01-23;-224.05;114.25;-378.08;238.1;-431.37;46.6;159.15;84;0
2006-01-24;-224.26;115;-378.35;239.88;-427.26;13.78;154.21;83.5;0
2006-01-25;-224.78;116.53;-384.57;244.2;-405.41;23.35;158.51;83;0
2006-01-26;-223.1;116.2;-381.9;244.05;-403.82;15.74;158.2;86.35;0
2006-01-27;-228.25;115.26;-382.72;242.53;-374.52;18.88;158.36;92.5;0
2006-01-30;-228.55;113.48;-384.19;242;-391.62;26.22;156.02;87;0
2006-01-31;-227.19;114.05;-385.84;243.28;-397.6;69.18;155.46;89.3;0
2006-02-01;-228.62;113.64;-389.95;246.88;-373.75;28.38;157.95;91.5;0
2006-02-02;-228.51;113.69;-389.43;246.83;-405.03;46.86;162.08;87;0
2006-02-03;-228.62;112.75;-386.65;248.28;-453.22;63.46;163.45;96;0
2006-02-06;-227.9;111.99;-385.61;250.1;-406.49;19.16;166.95;92;0
2006-02-07;-228.9;110.54;-380.1;249.44;-439.62;28.14;169.32;95;0
2006-02-08;-227.25;110.86;-384.44;254.45;-408.69;26.06;172.13;99.5;0
2006-02-09;-225.24;110.22;-380.62;255.68;-412.46;35.89;172.85;94;0
2006-02-10;-225.05;109.2;-371.79;256.68;-403.13;86.56;170.58;92.5;0
2006-02-13;-228.81;107.23;-372.25;255.03;-461.01;85.22;170.53;86.5;0
2006-02-14;-226.99;105.42;-370.1;257.2;-461.09;108.14;171.8;80;0
2006-02-15;-227.06;109.49;-372.63;258.28;-426.45;42.34;173.76;85.35;0
2006-02-16;-224.14;105.9;-367.86;256.48;-492.44;54.78;169.19;86;0
2006-02-17;-223.75;107.3;-369.05;259.2;-542.56;48.88;172.14;88.5;0
2006-02-20;-222.78;108.42;-370.12;259.88;-544.01;45.81;169.09;95;0
2006-02-21;-220.66;107.35;-374.01;259.98;-526.45;0.07;169.85;97;0
2006-02-22;-223.14;109.67;-377.29;258.58;-554.27;59.94;169.78;101.5;0
2006-02-23;-225.38;107.18;-374.95;255.95;-560.49;80.56;165.84;91;0
2006-02-24;-215.52;106.95;-370.15;254.05;-577.63;77.57;166.03;88.5;0
2006-02-27;-212.76;107.49;-369.43;250.73;-601.25;93.75;161.12;90.5;0
2006-02-28;-217.25;106.03;-368.9;248.9;-579.22;125.53;157.11;86;0
2006-03-01;-217.16;105.94;-372.93;251.45;-552.61;39.71;160.68;93.5;0
2006-03-02;-216.79;105.74;-376.7;250.18;-607.56;116.71;150.19;100;0
2006-03-03;-214.89;105.27;-380.03;250.3;-571.93;-78.85;151.83;103.5;0
2006-03-06;-218.27;104.55;-383.43;251.98;-573.68;-54.63;151.7;106.5;0
2006-03-07;-217.95;105.25;-380.69;248.95;-584.81;-61.97;145.74;100.95;0
2006-03-08;-217.91;104.58;-385.91;249.55;-603.02;-69.23;141.32;91;0
2006-03-09;-215.99;104.08;-387.97;247.93;-595.59;-61.28;143.74;87.5;0
2006-03-10;-219.98;104.97;-390.09;249.23;-562.8;-22.37;145.22;87.5;0
2006-03-13;-219.04;105.68;-388.27;249.88;-584.07;-35.52;142.44;86;0
2006-03-14;-220.87;103.99;-381.8;244.58;-590.61;-78.09;143.3;94.55;0
2006-03-15;-226.29;103.5;-388.08;246.93;-579.96;-50.46;141.94;90.5;0
2006-03-16;-231.03;101.7;-390.05;240.13;-587.42;-96.77;135.66;73.5;0
2006-03-17;-231.81;100.82;-391.84;237.28;-598.5;-94.34;135.66;72.5;0
2006-03-20;-233.2;102.4;-389.79;238.55;-570.19;-78.87;138.14;76.5;0
2006-03-21;-232.93;102.95;-390.68;242.75;-566.06;-47.42;142.3;78.5;0
2006-03-22;-236.15;104.02;-390.2;244.7;-563.97;-58.68;147.25;80;0
2006-03-23;-233.16;103.58;-388.25;243.25;-566.19;-71.37;144.56;82;0
2006-03-24;-228.18;103.72;-385.65;239.63;-592.1;-119.2;143.61;74;0
2006-03-27;-229.63;102.62;-384.91;240.38;-569.21;-92.81;146.54;77;0
2006-03-28;-235.76;100.21;-393.9;240.65;-538.83;-52.29;142.23;69;0
2006-03-29;-236.76;99.81;-394.31;238.88;-612.97;-119.34;140.39;69;0
2006-03-30;-240.2;100.25;-395.94;244.78;-549.39;-109.8;140.59;69.5;0
2006-03-31;-244.39;98.61;-398.63;241.33;-574.31;-112.17;138.13;72.5;0
2006-04-03;-242.21;96.91;-402.47;242.23;-563.99;-144.13;141.2;75.5;0
2006-04-04;-246.7;98.36;-412.95;244.55;-570.36;-129.68;143.85;70.5;0
2006-04-05;-243.59;97.46;-408.21;245.63;-561.44;-116.86;143.74;62;0
2006-04-06;-231.72;101.6;-391.56;253.78;-497.52;-28.42;151.8;76.5;0
2006-04-07;-231.01;102.3;-386.84;258.53;-489.57;-45.27;162.26;78.5;0
2006-04-10;-231.74;102.83;-389.97;256.55;-525.49;-66;162.25;71.5;0
2006-04-11;-232.12;104.15;-390.29;256.8;-522.56;-84.34;160.75;91;0
2006-04-12;-230.65;103.67;-391.15;258.55;-492.35;-54.2;160.17;89;0
2006-04-13;-228.82;104.09;-394.4;257.83;-516.88;-70.72;159.32;82;0
2006-04-14;-229.39;104.4;-394.92;257.8;-515.95;-68.27;153.16;82;0
2006-04-17;-228.4;100.91;-398.75;256.35;-654.82;-179.99;150.88;78.82;0
2006-04-18;-229.01;104.82;-396.15;253.83;-533.06;-88.51;146.71;68;0
2006-04-19;-231.08;105.01;-402.85;257;-561.46;-105.28;148.69;69.5;0
2006-04-20;-232.21;101.33;-398.05;256.43;-544.96;-70.11;150.32;64;0
2006-04-21;-230.05;101.95;-395;259.33;-542.23;-66.81;146.36;57.5;0
2006-04-24;-229.19;103.65;-391.4;257.98;-575.39;-90.92;146.9;46.5;0
2006-04-25;-237.15;101.95;-400.69;256.18;-589.77;-101.51;149.84;55;0
2006-04-26;-239;103.32;-400.55;260.18;-585.44;-63.19;152.76;50.5;0
2006-04-27;-236.57;101.41;-401.85;251.25;-582.95;-109.98;143.6;35;0
2006-04-28;-228.62;101.2;-404.84;249.85;-590.16;-93.61;141.7;42.5;0
2006-05-01;-232.2;100.15;-403.75;257.3;-527.22;-28.81;150.77;44.94;0
2006-05-02;-228.3;101.65;-406.6;254.13;-585.32;-81.86;143.75;44;0
2006-05-03;-222.9;104.65;-407.25;259.4;-579.78;-71.53;151.03;50.5;0
2006-05-04;-221.95;106.9;-409.6;260.6;-610.93;-65.55;147.77;50;0
2006-05-05;-226.05;106.05;-407.75;256.13;-616.64;-68.32;148.04;44;0
2006-05-08;-225.05;106.05;-402.7;256.1;-623.07;-45.57;148.19;42;0
2006-05-09;-225.55;104.95;-393.35;256.73;-618.84;-71.23;141.88;37;0
2006-05-10;-228.85;104.75;-385.75;260.68;-606.99;-50.87;144.66;41;0
2006-05-11;-225.8;104.6;-391.95;257.05;-618.3;-79.72;137.59;37;0
2006-05-12;-223.3;107.6;-390.95;260.1;-595.75;-64.1;136.26;38.5;0
2006-05-15;-223.4;109;-382.5;262.45;-552.56;-19.94;140.3;54;0
2006-05-16;-226.05;108.3;-381.6;262.4;-564.35;-15.51;144.19;54.85;0
2006-05-17;-222.15;108.75;-386.7;262.78;-554.54;-16.5;146.15;57.5;0
2006-05-18;-224.25;107.8;-385.35;263.45;-572.66;-30.8;139.7;53.65;0
2006-05-19;-226.97;106.6;-386.81;264.75;-563.35;-19.17;141.87;54;0
2006-05-22;-225.66;106.66;-390.23;269.25;-560.82;-21;144.4;56;0
2006-05-23;-227.42;107.65;-389.85;265.45;-571.54;-15.32;145.8;56.5;0
2006-05-24;-223.5;107.25;-389.09;268.73;-512.84;-77.43;156.37;58;0
2006-05-25;-223.3;105.2;-377.29;268.5;-501.4;-19.35;151.19;52.25;0
2006-05-26;-224.09;105.24;-375.58;265.23;-539.9;-65.13;150.27;46.5;0
2006-05-29;-223.8;105.15;-377.68;267.2;-536.87;-69.6;154.21;47.5;0
2006-05-30;-229.04;103.44;-387.77;266.1;-497.01;-20.43;151.93;35.5;0
2006-05-31;-232.22;103;-394.04;267.8;-469.05;-56.47;151.06;32.5;0
2006-06-01;-226.26;102.84;-390;265.6;-509.23;-5.32;147.63;27;0
2006-06-02;-227.96;102.42;-388;258.6;-472.54;-45.29;147.74;18.5;0
2006-06-05;-230.55;99.76;-394;260.8;-437.12;-68.39;145.6;18.5;0
2006-06-06;-229.62;100.8;-396.84;259.63;-463.13;-10.12;146.81;27.5;0
2006-06-07;-231.43;101.45;-400.81;262.65;-468.81;-9.92;146.69;22.5;0
2006-06-08;-224.92;101.68;-400.54;266.08;-471.96;-76.23;153.65;26.5;0
2006-06-09;-221.57;102.63;-393.95;269.18;-454.69;-33.78;169.49;28.5;0
2006-06-12;-221.68;103.42;-391.68;269.65;-447.03;-96.25;167.56;32.5;0
2006-06-13;-222.52;104.18;-397.23;269.95;-435.36;-84.09;165.75;38;0
2006-06-14;-224.75;103.98;-404.58;280.18;-428.06;-41.82;167.09;44.5;0
2006-06-15;-230.57;105;-402.46;280.98;-457.88;-37.77;165.08;47.5;0
2006-06-16;-232.36;104.95;-402.19;283.5;-451.61;-42.88;166.33;35.5;0
2006-06-19;-231.41;104.93;-404.06;279.6;-474.64;-34.51;159.81;41.5;0
2006-06-20;-231.68;105.45;-398.3;278.7;-438.8;-19.71;170.1;44.5;0
2006-06-21;-234.68;104.1;-405.69;281.55;-417.67;-31.13;168.14;42.5;0
2006-06-22;-232.68;101.1;-408.18;280.93;-434.16;-6.03;167.36;43;0
2006-06-23;-233.87;100.35;-411.05;280.25;-431.29;-29.67;167.29;43;0
2006-06-26;-237.83;99.85;-414.39;277.85;-497.64;-20;166.45;45.5;0
2006-06-27;-237.2;97.85;-418.15;272.78;-485.71;-19.74;162.33;39.5;0
2006-06-28;-236.13;97.2;-416.85;273.65;-476.25;-23.25;159.87;55.5;0
2006-06-29;-231.9;97.25;-410.97;272.8;-525.08;-53.35;156.26;55.5;0
2006-06-30;-237.52;93.8;-413.45;269.4;-473.23;-76.47;156.99;39;0
2006-07-03;-238.47;96.15;-412.53;271.15;-463.72;-62.5;155.42;40.5;0
